step,time,rain_volume,eta_volume,max_eta,min_eta
480,48.00,0.000001,38.133858,99999.742188,-99999.742188
481,48.10,0.000001,38.249550,99999.742188,-99999.742188
482,48.20,0.000001,38.166626,99999.742188,-99999.742188
483,48.30,0.000001,38.190525,99999.742188,-99999.742188
484,48.40,0.000001,38.184834,99999.742188,-99999.742188
485,48.50,0.000000,38.176079,99999.742188,-99999.742188
486,48.60,0.000000,38.216358,99999.742188,-99999.742188
487,48.70,0.000000,38.252754,99999.742188,-99999.742188
488,48.80,0.000000,38.193733,99999.742188,-99999.742188
489,48.90,0.000000,38.269539,99999.742188,-99999.742188
490,49.00,0.000000,38.257885,99999.742188,-99999.742188
491,49.10,0.000000,38.245258,99999.742188,-99999.742188
492,49.20,0.000000,38.232193,99999.742188,-99999.742188
493,49.30,0.000000,38.288425,99999.742188,-99999.742188
494,49.40,0.000000,38.283035,99999.742188,-99999.742188
495,49.50,0.000000,38.298027,99999.742188,-99999.742188
496,49.60,0.000000,38.236210,99999.742188,-99999.742188
497,49.70,0.000000,38.319210,99999.742188,-99999.742188
498,49.80,0.000000,38.295055,99999.742188,-99999.742188
499,49.90,0.000000,38.354309,99999.742188,-99999.742188
500,50.00,0.000063,38.290329,99999.742188,-99999.742188
501,50.10,0.000063,38.491821,99999.742188,-99999.742188
502,50.20,0.000062,42.929302,99999.742188,-99999.742188
503,50.30,0.000061,43.535759,99999.742188,-99999.742188
504,50.40,0.000061,44.065914,99999.742188,-99999.742188
505,50.50,0.000060,43.430119,99999.742188,-99999.742188
506,50.60,0.000060,43.744526,99999.742188,-99999.742188
507,50.70,0.000059,43.250504,99999.742188,-99999.742188
508,50.80,0.000058,43.153332,99999.742188,-99999.742188
509,50.90,0.000058,42.996372,99999.742188,-99999.742188
510,51.00,0.000057,42.297302,99999.742188,-99999.976562
511,51.10,0.000057,42.376263,99999.742188,-99999.742188
512,51.20,0.000056,42.436218,99999.742188,-99999.742188
513,51.30,0.000056,42.225143,99999.742188,-99999.968750
514,51.40,0.000055,42.166588,99999.742188,-99999.742188
515,51.50,0.000054,42.131454,99999.742188,-99999.742188
516,51.60,0.000054,42.369999,99999.742188,-99999.742188
517,51.70,0.000053,41.962582,99999.742188,-99999.742188
518,51.80,0.000053,42.172913,99999.742188,-99999.742188
519,51.90,0.000052,42.221165,99999.742188,-100000.000000
520,52.00,0.000052,42.498463,99999.742188,-99999.742188
521,52.10,0.000051,42.484776,99999.742188,-99999.742188
522,52.20,0.000051,42.597897,99999.742188,-99999.742188
523,52.30,0.000050,42.165970,99999.742188,-99999.742188
524,52.40,0.000050,42.329918,99999.742188,-99999.742188
525,52.50,0.000049,42.250778,99999.742188,-99999.742188
526,52.60,0.000049,42.399670,99999.742188,-99999.742188
527,52.70,0.000048,42.546333,99999.742188,-99999.742188
528,52.80,0.000048,42.412216,99999.742188,-99999.742188
529,52.90,0.000047,42.696144,99999.742188,-99999.742188
530,53.00,0.000047,42.636730,99999.742188,-99999.742188
531,53.10,0.000046,42.491177,99999.890625,-99999.742188
532,53.20,0.000046,42.566860,99999.742188,-99999.742188
533,53.30,0.000046,42.648041,99999.742188,-99999.742188
534,53.40,0.000045,42.740005,99999.742188,-99999.742188
535,53.50,0.000045,42.746056,99999.742188,-99999.742188
536,53.60,0.000044,42.835258,99999.742188,-99999.742188
537,53.70,0.000044,42.918430,99999.742188,-99999.742188
538,53.80,0.000043,43.007027,99999.742188,-99999.742188
539,53.90,0.000043,42.922997,99999.742188,-99999.742188
540,54.00,0.000042,43.041183,99999.742188,-99999.742188
541,54.10,0.000042,43.316418,99999.742188,-99999.742188
542,54.20,0.000042,43.225266,99999.742188,-99999.742188
543,54.30,0.000041,43.227264,99999.742188,-99999.742188
544,54.40,0.000041,43.397243,99999.742188,-99999.742188
545,54.50,0.000040,42.830418,99999.742188,-99999.945312
546,54.60,0.000040,42.774487,99999.742188,-99999.742188
547,54.70,0.000040,43.154350,99999.742188,-99999.742188
548,54.80,0.000039,43.084518,99999.742188,-99999.742188
549,54.90,0.000039,43.277370,99999.742188,-99999.742188
550,55.00,0.000038,43.311489,99999.742188,-99999.742188
551,55.10,0.000038,43.241268,99999.742188,-99999.742188
552,55.20,0.000038,43.076122,99999.742188,-99999.742188
553,55.30,0.000037,42.745899,99999.742188,-99999.742188
554,55.40,0.000037,42.871548,99999.742188,-99999.742188
555,55.50,0.000037,42.881313,99999.804688,-99999.742188
556,55.60,0.000036,42.994442,99999.742188,-99999.742188
557,55.70,0.000036,42.883373,99999.742188,-99999.742188
558,55.80,0.000035,43.052475,99999.742188,-99999.742188
559,55.90,0.000035,43.022465,99999.742188,-99999.742188
560,56.00,0.000035,43.149883,99999.742188,-99999.742188
561,56.10,0.000034,43.256542,99999.742188,-99999.742188
562,56.20,0.000034,43.239498,99999.742188,-99999.742188
563,56.30,0.000034,42.594635,99999.742188,-99999.890625
564,56.40,0.000033,42.685253,99999.742188,-99999.742188
565,56.50,0.000033,42.956757,99999.742188,-99999.742188
566,56.60,0.000033,42.825790,99999.742188,-99999.742188
567,56.70,0.000032,42.731178,99999.742188,-99999.742188
568,56.80,0.000032,42.891640,99999.742188,-99999.742188
569,56.90,0.000032,42.818356,99999.742188,-99999.742188
570,57.00,0.000031,42.953182,99999.742188,-99999.742188
571,57.10,0.000031,43.020027,99999.742188,-99999.742188
572,57.20,0.000031,43.121414,99999.742188,-99999.742188
573,57.30,0.000031,42.972706,99999.742188,-99999.742188
574,57.40,0.000030,43.052944,99999.742188,-99999.742188
575,57.50,0.000030,43.174034,99999.742188,-99999.742188
576,57.60,0.000030,43.112312,99999.742188,-99999.742188
577,57.70,0.000029,43.202297,99999.742188,-99999.742188
578,57.80,0.000029,42.997543,99999.742188,-99999.742188
579,57.90,0.000029,43.091373,99999.742188,-99999.742188
580,58.00,0.000028,43.098789,99999.742188,-99999.742188
581,58.10,0.000028,42.936554,99999.742188,-99999.742188
582,58.20,0.000028,43.091904,99999.742188,-99999.742188
583,58.30,0.000028,43.126339,99999.742188,-99999.742188
584,58.40,0.000027,43.113438,99999.742188,-99999.742188
585,58.50,0.000027,43.016228,99999.742188,-99999.742188
586,58.60,0.000027,42.928841,99999.742188,-99999.742188
587,58.70,0.000027,42.970459,99999.742188,-99999.742188
588,58.80,0.000026,42.998531,99999.742188,-99999.742188
589,58.90,0.000026,42.967911,99999.742188,-99999.742188
590,59.00,0.000026,42.973576,99999.742188,-99999.742188
591,59.10,0.000025,42.759769,99999.742188,-99999.742188
592,59.20,0.000025,42.869102,99999.742188,-99999.742188
593,59.30,0.000025,42.884026,99999.742188,-99999.742188
594,59.40,0.000025,42.803780,99999.742188,-99999.742188
595,59.50,0.000024,42.790554,99999.742188,-99999.742188
596,59.60,0.000024,42.765804,99999.742188,-99999.742188
597,59.70,0.000024,42.769112,99999.742188,-99999.742188
598,59.80,0.000024,42.779675,99999.742188,-99999.742188
599,59.90,0.000024,42.813858,99999.742188,-99999.742188
600,60.00,0.000023,42.705055,99999.742188,-99999.742188
601,60.10,0.000023,42.753834,99999.742188,-99999.742188
602,60.20,0.000023,42.684483,99999.742188,-99999.742188
603,60.30,0.000023,42.773823,99999.742188,-99999.742188
604,60.40,0.000022,42.601974,99999.742188,-99999.742188
605,60.50,0.000022,42.644821,99999.875000,-99999.742188
606,60.60,0.000022,43.276512,99999.742188,-99999.742188
607,60.70,0.000022,43.415234,99999.742188,-99999.742188
608,60.80,0.000022,43.124237,99999.742188,-99999.742188
609,60.90,0.000021,43.462894,99999.742188,-99999.742188
610,61.00,0.000021,43.234047,99999.742188,-99999.742188
611,61.10,0.000021,43.275291,99999.742188,-99999.742188
612,61.20,0.000021,43.324238,99999.742188,-99999.742188
613,61.30,0.000020,43.433094,99999.742188,-99999.742188
614,61.40,0.000020,43.219078,99999.742188,-99999.742188
615,61.50,0.000020,43.484459,99999.742188,-99999.742188
616,61.60,0.000020,43.157509,99999.742188,-99999.742188
617,61.70,0.000020,43.261898,99999.742188,-99999.742188
618,61.80,0.000019,43.414345,99999.742188,-99999.742188
619,61.90,0.000019,43.176830,99999.742188,-99999.742188
620,62.00,0.000019,43.111320,99999.742188,-99999.742188
621,62.10,0.000019,43.233051,99999.742188,-99999.742188
622,62.20,0.000019,43.082794,99999.742188,-99999.742188
623,62.30,0.000019,43.244934,99999.742188,-99999.742188
624,62.40,0.000018,43.143280,99999.742188,-99999.742188
625,62.50,0.000018,43.208420,99999.742188,-99999.742188
626,62.60,0.000018,43.160099,99999.742188,-99999.742188
627,62.70,0.000018,43.072582,99999.742188,-99999.742188
628,62.80,0.000018,43.150127,99999.742188,-99999.742188
629,62.90,0.000017,43.091087,99999.742188,-99999.742188
630,63.00,0.000017,43.038170,99999.742188,-99999.742188
631,63.10,0.000017,42.873863,99999.742188,-99999.742188
632,63.20,0.000017,43.064213,99999.742188,-99999.742188
633,63.30,0.000017,42.893196,99999.742188,-99999.742188
634,63.40,0.000017,42.891907,99999.742188,-99999.742188
635,63.50,0.000016,42.823917,99999.742188,-99999.742188
636,63.60,0.000016,42.849041,99999.742188,-99999.742188
637,63.70,0.000016,43.037109,99999.742188,-99999.742188
638,63.80,0.000016,42.834824,99999.742188,-99999.742188
639,63.90,0.000016,42.876404,99999.742188,-99999.742188
640,64.00,0.000016,43.019421,99999.742188,-99999.742188
641,64.10,0.000015,43.331116,99999.742188,-99999.742188
642,64.20,0.000015,43.200974,99999.742188,-99999.742188
643,64.30,0.000015,43.179836,99999.742188,-99999.742188
644,64.40,0.000015,43.163860,99999.742188,-99999.742188
645,64.50,0.000015,43.180416,99999.742188,-99999.742188
646,64.60,0.000015,43.410637,99999.742188,-99999.742188
647,64.70,0.000015,43.412746,99999.742188,-99999.742188
648,64.80,0.000014,43.448948,99999.742188,-99999.742188
649,64.90,0.000014,43.302536,99999.742188,-99999.757812
650,65.00,0.000014,43.438103,99999.742188,-99999.742188
651,65.10,0.000014,43.403305,99999.796875,-99999.742188
652,65.20,0.000014,43.355423,99999.742188,-99999.742188
653,65.30,0.000014,43.341614,99999.742188,-99999.742188
654,65.40,0.000014,43.280422,99999.742188,-99999.742188
655,65.50,0.000013,43.283840,99999.742188,-99999.742188
656,65.60,0.000013,43.302185,99999.742188,-99999.742188
657,65.70,0.000013,43.418976,99999.742188,-99999.742188
658,65.80,0.000013,43.245441,99999.742188,-99999.742188
659,65.90,0.000013,43.239391,99999.742188,-99999.742188
660,66.00,0.000013,43.132641,99999.742188,-99999.742188
1000,100.00,0.000063,43.274082,99999.742188,-99999.742188
